Male,2001,66314
Male,2002,69332
Male,2003,70221
Male,2004,72651
Male,2005,72916
Male,2006,75702
Male,2007,79295
Male,2008,80544
Male,2009,81471
Male,2010,87180
Male,2011,87839
Male,2012,88453
Female,2001,42192
Female,2002,41085
Female,2003,40630
Female,2004,41046
Female,2005,40998
Female,2006,42410
Female,2007,43342
Female,2008,44473
Female,2009,45680
Female,2010,47419
Female,2011,47746
Female,2012,46992
